NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion,Comentarios
Panida,1,"Rendón, Ricardo",Ilustrador,R. Rendón B.,Colombia,Panida,1,5525,No,NA,Español,NA,Imagen,NA,NA,NA,0.4,SD,Ilustración de portada
Panida,2,Redacción,Creador,NA,Colombia,"""Panida""",1,5525,No,NA,Español,NA,Publicidad,NA,NA,NA,0.5,SD,Aviso sobre pagos y suscripciones [esta publicidad se repite en otros números]
Panida,3,"Rodó, José Enrique",Creador,NA,Uruguay,En el álbum de un poeta,1,5525,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,1,
Panida,4,"Villa Carrasquilla, Jorge",Creador,M. Carré,Colombia,Una historia,1,5525,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1,2,
Panida,5,"Mejía Arango, Félix",Creador,C. R. Pino,Colombia,Elegía,1,5525,No,NA,Español,NA,Poesía,NA,NA,NA,01/01/23,03/01/23,
Panida,6,"Remouchamps, Victor",Creador,NA,Francia,Nil Noir,1,5525,Sí,"Restrepo Olarte, Jesús",Español,Francés,Poesía,NA,NA,NA,0.7,4,Transferencia
Panida,7,"Machado, Manuel",Creador,NA,España,"Granada, por Rusiñol",1,5525,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,5,
Panida,8,"France, Anatole",Creador,NA,Francia,Cuento de Hadas,1,5525,No,Anónimo,Español,Francés,Prosa No ficción,NA,NA,NA,2,05/07/23,Transferencia
Panida,9,"Greiff, León de",Director,Leo LEGRIS,Colombia,La Balada de los Buhos Estáticos,1,5525,No,NA,Español,NA,Poesía,NA,NA,NA,01/05/23,07/08/23,
Panida,10,"Altenberg, Peter",Creador,NA,Austria,De diez y siete a treinta,1,5525,No,Anónimo,Español,Alemán,Prosa Ficción,NA,NA,NA,01/04/23,09/10/23,Transferencia
Panida,11,"Jaramillo Arango, Rafael",Creador,Fernando Villalba,Colombia,Pan,1,5525,No,NA,Español,NA,Poesía,NA,NA,NA,1,10/11/23,
Panida,12,Anónimo,Creador,Cebrián de Amocete,Colombia,"Del libro ""Don Juan Manuel de Padilla""",1,5525,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,01/04/23,11/12/23,
Panida,13,"Graf, Arturo",Creador,NA,Italia,Morte Regina,1,5525,Sí,"Díez Canedo, Enrique",Español,Italiano,Poesía,NA,NA,NA,0.5,13,Transferencia
Panida,14,Anónimo,Creador,El Visir GULLIVER,Colombia,Al Crayon,1,5525,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,01/01/23,13-14,
Panida,15,Redacción,Creador,⁂,Colombia,NA,1,5525,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.2,15,
Panida,16,Redacción,Creador,⁂,Colombia,NA,1,5525,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.2,15,
Panida,17,"Turgenev, Ivan",Creador,NA,Rusia,NA,1,5525,No,Anónimo,Español,Ruso,Prosa No ficción,NA,NA,NA,0.1,15,Transferencia
Panida,18,Redacción,Creador,⁂,Colombia,NA,1,5525,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,0.2,15-16,
Panida,19,Anónimo,Creador,NA,NA,Arturo Graf,1,5525,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,0.1,16,Semblanza
Panida,20,"Jiménez, Juan Ramón",Creador,NA,España,Páginas Dolorosas,1,5525,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.3,16,
Panida,21,"Rendón, Ricardo",Ilustrador,R. Rendón B.,Colombia,Panida,2,5538,No,NA,Español,NA,Imagen,NA,NA,NA,0.4,SD,Ilustración de portada
Panida,22a,"Isaza, Teodomiro",Creador,Helena de MAIA,Colombia,Almas Humanas,2,5538,No,NA,Español,NA,Poesía,NA,NA,NA,02/07/23,17-19,"Algunas fuentes le dan este pseudónimo a Teodomiro Isaza, pero otras insinúan que también pudo intervenir Félix Mejía"
Panida,22b,"Mejía Arango, Félix",Creador,Helena de MAIA,Colombia,Almas Humanas,2,5538,No,NA,Español,NA,Poesía,NA,NA,NA,02/07/23,17-19,"Algunas fuentes le dan este pseudónimo a Teodomiro Isaza, pero otras insinúan que también pudo intervenir Félix Mejía"
Panida,23,"Greiff, León de",Director,Juan CRISTÓBAL,Colombia,Omar Khayyam,2,5538,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,19,
Panida,24,"Villa López, Francisco",Creador,V. de LUSSICH,Colombia,Del parque,2,5538,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,20,
Panida,25,"Villa Carrasquilla, Jorge",Creador,M. Carré,Colombia,Como un río,2,5538,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,01/05/23,20-21,
Panida,26,"Restrepo Restrepo, Antonio María",Creador,Abel Farina,Colombia,Evocación,2,5538,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,22,
Panida,27,"Rodríguez Rendueles, M.",Creador,NA,España,A Paul Verlaine,2,5538,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,22,
Panida,28,"Restrepo Olarte, Jesús",Creador,Jean GÉNIER,Colombia,Feas,2,5538,No,NA,Español,NA,Poesía,NA,"Márquez, Tomás",NA,2,23-24,
Panida,29,"Jaramillo Arango, Rafael",Creador,Fernando Villalba,Colombia,La Historia de Zulema,2,5538,No,NA,Español,NA,Poesía,NA,NA,NA,1,25,
Panida,30,"Mejía Arango, Félix",Creador,C. R. Pino,Colombia,Como quiero mi amor,2,5538,No,NA,Español,NA,Poesía,NA,"Mejía M., C.",NA,1,26,
Panida,31,"Papini, Giovanni",Creador,NA,Italia,Elegía por lo que no fue,2,5538,No,Anónimo,Español,Italiano,Poesía,Elegía,NA,NA,01/05/23,27-28,Transferencia
Panida,32,"Jammes, Francis ",Creador,NA,Francia,Cette Persone…,2,5538,No,"Díez Canedo, Enrique",Español,Francés,Poesía,NA,NA,NA,1,28-29,Transferencia
Panida,33,"Parra Toro, Libardo",Creador,NA,Colombia,Tierra Fría,2,5538,No,NA,Español,NA,Poesía,NA,"Carré, M.",NA,0.4,29,
Panida,34,"Greiff, León de",Director,Leo LEGRIS,Colombia,Balada Desolada,2,5538,No,NA,Español,NA,Poesía,Balada,NA,NA,1,30,
Panida,35,Anónimo,Creador,NA,Colombia,Francis Jammes,2,5538,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.2,31,Semblanza
Panida,36,"Ingenieros, José",Creador,NA,Argentina,NA,2,5538,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.1,31,
Panida,37,Redacción,Creador,⁂,Colombia,NA,2,5538,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.2,31,Declaración de pseudónimos
Panida,38,Redacción,Creador,⁂,Colombia,Omar Khayyam,2,5538,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.2,31,Semblanza
Panida,39,"Poe, Edgar Allan",Creador,NA,Estados Unidos,NA,2,5538,No,Anónimo,Español,Inglés,Prosa Ficción,NA,NA,NA,0.1,31,Transferencia
Panida,40,Redacción,Reseñista,⁂,Colombia,NA,2,5538,No,NA,Español,NA,Reseña,NA,NA,El jardín de Berenice (Maurice Barrés),0.3,32,
Panida,41,"Mallarmé, Stéphane",Creador,NA,Francia,NA,2,5538,No,Anónimo,Español,Francés,Prosa No ficción,NA,NA,NA,0.2,32,Transferencia
Panida,42,Redacción,Creador,NA,Colombia,Giovanni Papini,2,5538,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.1,32,Semblanza
Panida,43,"Wilde, Oscar",Creador,NA,Irlanda,NA,2,5538,No,Anónimo,Español,Inglés,Prosa No ficción,NA,NA,NA,0.1,32,Transferencia
Panida,44,"Rendón, Ricardo",Ilustrador,R. Rendón B.,Colombia,Panida,3,5525,No,NA,Español,NA,Imagen,NA,NA,NA,0.4,SD,Ilustración de portada
Panida,45,Redacción,Creador,NA,Colombia,"""Panida""",3,5553,No,NA,Español,NA,Publicidad,NA,NA,NA,1,SD,
Panida,46,"Rendón, Ricardo",Ilustrador,NA,Colombia,Tomás Carrasquilla,3,5553,No,NA,NA,NA,Imagen,NA,NA,NA,1,SD,
Panida,47,"Altenberg, Peter",Creador,NA,Austria,Autobiografía,3,5553,No,Anónimo,Español,Alemán,Prosa No ficción,Autobiografía,NA,NA,01/07/23,33-34,Transferencia
Panida,48,"Jiménez, Juan Ramón",Creador,NA,España,Fragmento,3,5553,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,34,
Panida,49,"Cano, Antonio José",Creador,NA,Colombia,Rimas Orientales,3,5553,No,NA,Español,NA,Poesía,NA,NA,NA,1,35,
Panida,50,"Rendón, Ricardo",Creador,Daniel ZEGRI,Colombia,"""Ego te absolvo""",3,5553,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,36,
Panida,51,"Wilde, Oscar",Creador,NA,Irlanda,El discípulo,3,5553,No,Anónimo,Español,Inglés,Prosa Ficción,NA,NA,NA,0.8,36-37,Transferencia
Panida,52,"Mejía Arango, Félix",Creador,C. R. P.,Colombia,Palabras,3,5553,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,37,
Panida,53,"Jaramillo Arango, Rafael",Creador,Fernando Villalba,Colombia,Mithos por tu amor…,3,5553,No,NA,Español,NA,Poesía,NA,NA,NA,1,38,
Panida,54,"Suarès, André ",Creador,NA,Francia,Le Ressucité,3,5553,Sí,"Restrepo Olarte, Jesús",Español,Francés,Poesía,NA,NA,NA,01/02/23,39-40,Transferencia
Panida,55,"Mejía Arango, Félix",Creador,C. R. Pino,Colombia,"Una página del ""Libro de mis pecados""",3,5553,No,NA,Español,NA,Poesía,NA,"Lussich, V. de",NA,0.8,40,
Panida,56,"Villa Carrasquilla, Jorge",Creador,M. Carré,Colombia,Primeras paradas,3,5553,No,NA,Español,NA,Poesía,NA,NA,NA,1,41,
Panida,57,"Vasco, Eduardo",Creador,Alhy CAVATINI,Colombia,Epistolario sentimental,3,5553,No,NA,Español,NA,Poesía,Carta,Maruja,NA,2,42-43,
Panida,58,"Greiff, León de",Director,Leo LEGRIS,Colombia,Baladas Desoladas,3,5553,No,NA,Español,NA,Poesía,Balada,NA,NA,1,44,
Panida,59,"Restrepo Olarte, Jesús",Creador,Xavier de LYS,Colombia,Salida del Baile,3,5553,No,NA,Español,NA,Poesía,NA,"Villalba, Fernando",NA,2,45-46,
Panida,60,Redacción,Creador,⁂,Colombia,Antonio J. Cano,3,5553,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.3,47,Semblanza
Panida,61,"Darío, Rubén",Creador,NA,Nicaragua,NA,3,5553,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,47,
Panida,62,Redacción,Creador,⁂,Colombia,Oscar Wilde,3,5553,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.3,47,Semblanza
Panida,63,Redacción,Creador,⁂,Colombia,Abel Farina,3,5553,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.4,47-48,Semblanza
Panida,64,"Fort, Paul",Creador,NA,Francia,NA,3,5553,No,Anónimo,Español,Francés,Prosa No ficción,NA,NA,NA,0.1,48,Transferencia
Panida,65,"Martínez Ruiz, José",Creador,Azorín,España,NA,3,5553,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.1,48,
Panida,66,"Schopenhauer, Arthur",Creador,NA,Alemania,NA,3,5553,No,Anónimo,Español,Alemán,Prosa No ficción,NA,NA,NA,0.2,48,Transferencia
Panida,67,"Rendón, Ricardo",Ilustrador,R. Rendón B.,Colombia,Panida,4,5566,No,NA,Español,NA,Imagen,NA,NA,NA,0.4,SD,Ilustración de portada
Panida,68,Redacción,Creador,NA,Colombia,"""Panida""",4,5566,No,NA,Español,NA,Publicidad,NA,NA,NA,1,SD,
Panida,69,"Rendón, Ricardo",Ilustrador,NA,Colombia,Jesús Restrepo Rivera,4,5566,No,NA,NA,NA,Imagen,NA,NA,NA,0.6,SD,
Panida,70,"Restrepo Rivera, Jesús",Creador,NA,Colombia,Fabla Doliente,4,5566,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,SD,
Panida,71a,"Isaza, Teodomiro",Creador,Helena de MAIA,Colombia,Almas Humanas,4,5566,No,NA,Español,NA,Poesía,NA,NA,NA,2,49-50,
Panida,71b,"Mejía Arango, Félix",Director,Helena de MAIA,Colombia,Almas Humanas,4,5566,No,NA,Español,NA,Poesía,NA,NA,NA,2,49-50,
Panida,72,"Restrepo Rivera, Jesús",Creador,NA,Colombia,Fabla Doliente,4,5566,No,NA,Español,NA,Poesía,NA,NA,NA,1,51,
Panida,73,"Darío, Rubén",Creador,NA,Nicaragua,Stella,4,5566,No,NA,Español,NA,Poesía,NA,NA,NA,01/02/23,52-53,
Panida,74,"Rendón, Ricardo",Creador,Daniel ZEGRI,Colombia,Llueve,4,5566,No,NA,Español,NA,Poesía,NA,NA,NA,0.8,53,
Panida,75,"Mejía Arango, Félix",Director,C. R. Pino,Colombia,Sol,4,5566,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,54,
Panida,76,"Mejía Arango, Félix",Director,C. R. Pino,Colombia,Salomé,4,5566,No,NA,Español,NA,Poesía,NA,Velazco G. E.,NA,0.5,54,
Panida,77,"Mejía Arango, Félix",Director,C. R. Pino,Colombia,Ofrenda,4,5566,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,55,
Panida,78,"Silvestre, Armand",Creador,NA,Francia,El botón de Rosa,4,5566,No,Anónimo,Español,Francés,Poesía,NA,NA,NA,0.6,55,Transferencia
Panida,79,"Claussen, Sophus",Creador,NA,Dinamarca,A une morte,4,5566,No,"Restrepo Olarte, Jesús",Español,Danés,Poesía,NA,"Stuckenberg, Ingeborg",NA,2,56-57,Transferencia
Panida,80,"Restrepo Olarte, Jesús",Creador,Xavier de LYS,Colombia,Panida,4,5566,No,NA,Español,NA,Poesía,NA,NA,NA,1,58,
Panida,81,"Jaramillo Arango, Rafael",Creador,Fernando Villalba,Colombia,Cuenta de cómo fizo las rimas que dijole Don Amor,4,5566,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,59,
Panida,82,"Khayyam, Omar ",Creador,NA,Irán,Los Rubayata,4,5566,No,NA,Español,NA,Poesía,NA,NA,NA,02/02/23,59-61,"El autor es persa, pero el excel solo permite ingresar el país actual "
Panida,83,"Villa Carrasquilla, Jorge",Creador,M. Carré,Colombia,Menade,4,5566,No,NA,Español,NA,Poesía,NA,"Trelles, Paco",NA,0.6,62,
Panida,84,"Restrepo Olarte, Jesús",Creador,Jean GÉNIER,Colombia,Lucem Tuam,4,5566,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,62,
Panida,85,"Villa López, Francisco",Creador,V. de LUSSICH,Colombia,J. Restrepo Rivera,4,5566,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.4,63,Semblanza
Panida,86,Redacción,Creador,NA,Colombia,Armand Silvestre,4,5566,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.3,63,Semblanza
Panida,87,"Villaespesa, Francisco",Creador,NA,España,NA,4,5566,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.4,63-64,
Panida,88,Redacción,Creador,⁂,Colombia,Alpha,4,5566,No,NA,Español,NA,Reseña de revista,NA,NA,Alpha,0.1,64,
Panida,89,Redacción,Creador,⁂,Colombia,NA,4,5566,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.1,64,
Panida,90,"Rendón, Ricardo",Ilustrador,R. Rendón B.,Colombia,Panida,5,5580,No,NA,Español,NA,Imagen,NA,NA,NA,0.4,SD,Ilustración de portada
Panida,91a,"Isaza, Teodomiro",Creador,Helena de MAIA,Colombia,Almas Humanas,5,5580,No,NA,Español,NA,Poesía,NA,NA,NA,2,65-66,
Panida,91b,"Mejía Arango, Félix",Director,Helena de MAIA,Colombia,Almas Humanas,5,5580,No,NA,Español,NA,Poesía,NA,NA,NA,2,65-66,
Panida,92,"Rendón, Ricardo",Creador,Daniel ZEGRI,Colombia,Florecillas,5,5580,No,NA,Español,NA,Poesía,NA,NA,NA,1,67,
Panida,93,"Montoya, José",Creador,NA,Colombia,Abnegación,5,5580,No,NA,Español,NA,Poesía,NA,NA,NA,1,68,
Panida,94,"Greiff, León de",Creador,Leo LEGRIS,Colombia,Baladas Desoladas,5,5580,No,NA,Español,NA,Poesía,NA,NA,NA,1,69,
Panida,95,"Mejía Arango, Félix",Director,C. R. Pino,Colombia,Jardín de amor,5,5580,No,NA,Español,NA,Poesía,NA,NA,NA,1,70,
Panida,96,"Martínez Ruiz, José",Creador,Azorín,España,Jardín junto a la vía,5,5580,No,NA,Español,NA,Poesía,NA,NA,NA,1,71,
Panida,97,"Isaza, Teodomiro",Creador,Mosén Canijo,Colombia,Angelus,5,5580,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,72,
Panida,98,"Parra Toro, Libardo",Creador,NA,Colombia,Contraste,5,5580,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,72,
Panida,99,"Villa Carrasquilla, Jorge",Creador,M. Carré,Colombia,Primeras paradas,5,5580,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,72,
Panida,100,"Restrepo Olarte, Jesús",Creador,Xavier de LYS,Colombia,Con los perfumes de las cosas idas,5,5580,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,73,
Panida,101,"Vasco, Eduardo",Creador,Alhy CAVATINI,Colombia,Epistolario sentimental,5,5580,No,NA,Español,NA,Poesía,NA,NA,NA,01/08/23,73-75,
